intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
140000,1.55E-05,0.02688172,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_008806755.1 Tenacibaculum aiptasiae strain=a4, ASM880675v1",4df3176387781c8757505c9469177e72,0.037634409,100000,6835,7009120000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.590192261,0.855402901,0.722797581,0.855402901,FALSE,,201208,902120
170000,1.88E-05,0.020080321,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009183365.2 Shewanella algae strain=CECT-5071, ASM918336v2",50d10be507fcc4d7d7380123f6f10cc2,0.034136546,100000,6836,7009020000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.595674201,0.851438557,0.723556379,0.851438557,FALSE,,201218,902120
2150000,0.000238327,0.010090817,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009184865.1 Streptomyces sp. GY16 strain=GY16, ASM918486v1",61fc43fdde91080cacaff0fa2984c2b4,0.216952573,100000,6837,7008920000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.672178293,0.929818802,0.800998548,0.929818802,FALSE,,201228,902120
880000,9.75E-05,0.011933174,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009296175.1 Microvirga tunisiensis strain=Lmie10, ASM929617v1",7259eac7970d167c837132330899a7ed,0.105011933,100000,6838,7008820000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.644184689,0.898239847,0.771212268,0.898239847,FALSE,,201238,902120
870000,9.64E-05,0.020920502,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009601025.1 Roseospira navarrensis strain=DSM 15114, ASM960102v1",4a20aebd079bdfbee2475b69f9cfbd0b,0.182008368,100000,6839,7008720000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.643834204,0.922075017,0.78295461,0.922075017,FALSE,,201248,902120
1110000,0.000123043,0.012195122,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009604405.1 Nocardia sp. RB20 strain=RB20, ASM960440v1",50e717ba937d016aab99ffb94c2f202a,0.135365854,100000,6840,7008620000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.65134685,0.909166221,0.780256536,0.909166221,FALSE,,201258,902120
400000,4.43E-05,0.015243902,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009618275.1 Roseimaritima sp. JC651 strain=JC651, ASM961827v1",501f1154be12697bcbe78dea04c6a41d,0.06097561,100000,6841,7008520000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.62044681,0.875286627,0.747866718,0.875286627,FALSE,,201268,902120
140000,1.55E-05,0.007390983,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009725235.1 Scytonema sp. UIC 10036 strain=UIC 10036, ASM972523v1",8c6682a8f7536745a19126f283881ffb,0.010347376,100000,6842,7008420000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.590192261,0.804392674,0.697292468,0.804392674,FALSE,,201278,902120
1390000,0.000154081,0.028089888,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009749465.1 Agromyces terreus strain=JCM 14323, ASM974946v1",39fa1cc98682edec22cddbee049c1015,0.390449438,100000,6843,7008320000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.658361323,0.956204328,0.807282825,0.956204328,FALSE,,201288,902120
710000,7.87E-05,0.016977929,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009765275.1 Pseudooceanicola sp. CAU 1508 strain=CAU 1508, ASM976527v1",58e0ad983651b8fc0dc0deb33248a7db,0.120543294,100000,6844,7008220000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.637633527,0.904159203,0.770896365,0.904159203,FALSE,,201298,902120
250000,2.77E-05,0.01754386,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009765785.1 Granulicella sp. L46 strain=L46, ASM976578v1",873254947c610b8dcc7385032bf155ea,0.043859649,100000,6845,7008120000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.606714755,0.861660999,0.734187877,0.861660999,FALSE,,201308,902120
1890000,0.000209506,0.011806375,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009811595.1 Streptomyces libani subsp. libani strain=NBRC 13452, ASM981159v1",5dc89998c70a86da8bee4434f5c35ea4,0.223140496,100000,6846,7008020000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.668065321,0.931064833,0.799565077,0.931064833,FALSE,,201318,902120
420000,4.66E-05,0.035335689,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009827575.1 Altererythrobacter halimionae strain=LMG 29519, ASM982757v1",41d59b379a7be1be3e341c8a7cbe2047,0.148409894,100000,6847,7007920000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.621889996,0.913157836,0.767523916,0.913157836,FALSE,,201328,902120
720000,7.98E-05,0.015432099,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009905615.1 Pseudomonas sp. SLFW strain=SLFW, ASM990561v1",b833afeaf091fd1a536bbf3679814d45,0.111111111,100000,6848,7007820000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.63805834,0.900657937,0.769358139,0.900657937,FALSE,,201338,902120
940000,0.000104199,0.027624309,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_009996735.1 Cellulomonas sp. APG4 strain=APG4, ASM999673v1",83cf43dc47f8ab8cc41a8f6743ca2e13,0.259668508,100000,6849,7007720000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.646211161,0.937810744,0.792010952,0.937810744,FALSE,,201348,902120
400000,4.43E-05,0.017825312,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_010367455.1 Roseimaritima sp. JC640 strain=JC640, ASM1036745v1",88f10a61a3a81fdea72a4dc5bcfa1463,0.071301248,100000,6850,7007620000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.62044681,0.881831438,0.751139124,0.881831438,FALSE,,201358,902120
920000,0.000101982,0.01510574,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_010723575.1 Mycobacterium bourgelatii strain=JCM 30725, ASM1072357v1",401124cefb509271783f34630683bde0,0.13897281,100000,6851,7007520000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.645549711,0.910305434,0.777927573,0.910305434,FALSE,,201368,902120
1110000,0.000123043,0.016339869,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_010731815.2 Mycolicibacterium arabiense strain=JCM 18538, ASM1073181v2",4e1a21c11a4ecc21333678f2bd414c99,0.181372549,100000,6852,7007420000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.65134685,0.921921374,0.786634112,0.921921374,FALSE,,201378,902120
190000,2.11E-05,0.033222591,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_010975035.1 Bacillus thermocopriae strain=SgZ-7, ASM1097503v1",647526be95fdb4e2f3be03623fcdba76,0.063122924,100000,6853,7007320000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.598837535,0.876730374,0.737783954,0.876730374,FALSE,,201388,902120
180000,2.00E-05,0.023364486,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_011074795.1 Marinobacter salicampi strain=ISL-40, ASM1107479v1",1d300e560a5ee6b191bfd469a16fa8bc,0.042056075,100000,6854,7007220000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.597297733,0.859939771,0.728618752,0.859939771,FALSE,,201398,902120
1540000,0.000170709,0.015197568,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_011170125.1 Streptomyces diastaticus subsp. diastaticus strain=NBRC 13412, ASM1117012v1",2be433c1613d19d90bdf61dbe868bbb5,0.234042553,100000,6855,7007120000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.661581936,0.933182144,0.79738204,0.933182144,FALSE,,201408,902120
2310000,0.000256063,0.013755158,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_011193355.1 Streptomyces sp. JB150 strain=JB150, ASM1119335v1",be74b6aeef08ee66092de0e171945033,0.317744154,100000,6856,7007020000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.674479783,0.946867931,0.810673857,0.946867931,FALSE,,201418,902120
480000,5.32E-05,0.028328612,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_011758645.1 Brooklawnia cerclae strain=DSM 19609, ASM1175864v1",8e3f028d3f9b842b3865a29a3d51d15b,0.135977337,100000,6857,7006920000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.625856968,0.909361371,0.767609169,0.909361371,FALSE,,201428,902120
870000,9.64E-05,0.016638935,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_011761185.1 Saccharomonospora amisosensis strain=DSM 45685, ASM1176118v1",a93cc30a553fb583ff1264a91c583324,0.144758735,100000,6858,7006820000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.643834204,0.912075319,0.777954761,0.912075319,FALSE,,201438,902120
1170000,0.000129694,0.02020202,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_011839805.1 Kineosporiaceae bacterium B12 strain=B12, ASM1183980v1",a304cb9511fc5508fd6fd5ac66b0f5c2,0.236363636,100000,6859,7006720000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.652981724,0.933620776,0.79330125,0.933620776,FALSE,,201448,902120
860000,9.53E-05,0.023584906,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_012035195.1 Sphingomonas sp. 36D10-4-7 strain=36D10-4-7, ASM1203519v1",592a6e669e5ea490e0d3ff7338444b45,0.202830189,100000,6860,7006620000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.643479861,0.926843298,0.785161579,0.926843298,FALSE,,201458,902120
170000,1.88E-05,0.01754386,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_012911975.1 Nodosilinea sp. P-1105 strain=P-1105, ASM1291197v1",b1db5eee3038f97cd1733ad9638f8ddb,0.029824561,100000,6861,7006520000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.595674201,0.845981118,0.720827659,0.845981118,FALSE,,201468,902120
100000,1.11E-05,0.011876485,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_012912105.1 Brasilonema sp. UFV-L1 strain=UFV-L1, ASM1291210v1",c3e01afa16aad93e18d47dabe144571c,0.011876485,100000,6862,7006420000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.580811267,0.809689434,0.695250351,0.809689434,FALSE,,201478,902120
1030000,0.000114175,0.013245033,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_012927125.1 Paraburkholderia sp. G-4-1-8 strain=G-4-1-8, ASM1292712v1",dcf1ac1067ffef96da8528ebd7fb5d0b,0.136423841,100000,6863,7006320000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.649030905,0.909503341,0.779267123,0.909503341,FALSE,,201488,902120
780000,8.65E-05,0.010504202,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_012927345.1 Paraburkholderia sp. RP-4-7 strain=RP-4-7, ASM1292734v1",896c8b74d31f013c430d3be6c008dcd5,0.081932773,100000,6864,7006220000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.640494977,0.887687058,0.764091018,0.887687058,FALSE,,201498,902120
250000,2.77E-05,0.017361111,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013185185.1 Saccharibacillus endophyticus strain=CCM 8702, ASM1318518v1",c8221901e232b1890180e76d453bf7e7,0.043402778,100000,6865,7006120000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.606714755,0.861231453,0.733973104,0.861231453,FALSE,,201508,902120
120000,1.33E-05,0.02739726,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013283835.1 Arcobacter lekithochrous strain=DSM 100870, ASM1328383v1",25447fc66df59aa7a98ee424216d85e2,0.032876712,100000,6866,7006020000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.585875812,0.84991528,0.717895546,0.84991528,FALSE,,201518,902120
640000,7.09E-05,0.019120459,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013314535.1 Bacillus sp. Xin1 strain=Xin1, ASM1331453v1",9254877b8b7fca6b1e81a7153f26609e,0.122370937,100000,6867,7005920000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.634489669,0.904807327,0.769648498,0.904807327,FALSE,,201528,902120
320000,3.55E-05,0.016638935,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013396335.1 Bacillus sp. EB106-08-02-XG196 strain=EB106-08-02-XG196, ASM1339633v1",2c69814fc0b3848b1cce46b786bb821b,0.053244592,100000,6868,7005820000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.613888918,0.869653908,0.741771413,0.869653908,FALSE,,201538,902120
750000,8.31E-05,0.030674847,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013408925.1 Phycicoccus badiiscoriae strain=DSM 23987, ASM1340892v1",0847b350c2db5a33cef80aa0f3e8f6e8,0.23006135,100000,6869,7005720000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.639299871,0.932420049,0.78585996,0.932420049,FALSE,,201548,902120
1190000,0.000131911,0.023419204,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013409305.1 Cellulomonas soli strain=DSM 24484, ASM1340930v1",c83ac0d35982b7fe0506967576c50026,0.278688525,100000,6870,7005620000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.653508973,0.940972864,0.797240918,0.940972864,FALSE,,201558,902120
1370000,0.000151864,0.028653295,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013409425.1 Nocardioides perillae strain=DSM 24552, ASM1340942v1",e3e755df14b7a238b273b8f5820b41be,0.392550143,100000,6871,7005520000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.657907116,0.956448683,0.807177899,0.956448683,FALSE,,201568,902120
760000,8.42E-05,0.021505376,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013415305.1 Pantoea sp. WMus005 strain=WMus005, ASM1341530v1",026d0e4e60dc6f579565a3729816dcfc,0.16344086,100000,6872,7005420000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.639703221,0.9173625,0.77853286,0.9173625,FALSE,,201578,902120
930000,0.00010309,0.021231423,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013425525.1 Luteimonas sp. SJ-92 strain=SJ-92, ASM1342552v1",8b4267a97dbf836f4f360e09b9162219,0.197452229,100000,6873,7005320000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.645882129,0.925658031,0.78577008,0.925658031,FALSE,,201588,902120
1530000,0.0001696,0.01996008,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013464485.1 Stenotrophomonas maltophilia strain=E77, ASM1346448v1",631246f14ec916138ecc4915c437986b,0.305389222,100000,6874,7005220000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.66137673,0.945081418,0.803229074,0.945081418,FALSE,,201598,902120
2080000,0.000230568,0.014492754,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_013694245.1 Micromonospora sp. 28ISP2-46 strain=28ISP2-46, ASM1369424v1",348f3e9011ccc3de57c84cbe4b0db584,0.301449275,100000,6875,7005120000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.671119648,0.944497208,0.807808428,0.944497208,FALSE,,201608,902120
380000,4.21E-05,0.022522523,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_014191505.1 Hoyosella altamirensis strain=DSM 45258, ASM1419150v1",64513d7c4739bb9af4743824c2bbcdc4,0.085585586,100000,6876,7005020000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.618933195,0.889532734,0.754232965,0.889532734,FALSE,,201618,902120
210000,2.33E-05,0.013605442,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_014192395.1 Paenibacillus endophyticus strain=CECT 8234, ASM1419239v1",517d8f0eed135b5173dcdd106f49f21a,0.028571429,100000,6877,7004920000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.601698334,0.844253657,0.722975995,0.844253657,FALSE,,201628,902120
1140000,0.000126369,0.01447178,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_014192915.1 Azospirillum sp. OGB3 strain=OGB3, ASM1419291v1",9f83c9ad6f0c2e0bbfc21cffbce51766,0.164978292,100000,6878,7004820000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.652174532,0.91777159,0.784973061,0.91777159,FALSE,,201638,902120
650000,7.21E-05,0.018587361,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_014193515.1 Geomonas silvestris strain=Red330, ASM1419351v1",b80ed8eb0cfc9432db7b9bc8ba841860,0.120817844,100000,6879,7004720000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.634958283,0.90425716,0.769607721,0.90425716,FALSE,,201648,902120
680000,7.54E-05,0.023752969,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_014196295.1 Phenylobacterium haematophilum strain=DSM 21793, ASM1419629v1",43d87f16e95d4c8cc6eb0408e81ba283,0.16152019,100000,6880,7004620000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.636324016,0.916846254,0.776585135,0.916846254,FALSE,,201658,902120
470000,5.21E-05,0.019120459,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_014196525.1 Novosphingobium sediminicola strain=DSM 27057, ASM1419652v1",d30a16a636ac6735902032556e2b26a9,0.089866157,100000,6881,7004520000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.625229834,0.891602436,0.758416135,0.891602436,FALSE,,201668,902120
1220000,0.000135237,0.017921147,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_014196925.1 Chelatococcus caeni strain=DSM 103737, ASM1419692v1",ef12729a184bc73abc5eb257a9346657,0.218637993,100000,6882,7004420000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.654284231,0.930161508,0.792222869,0.930161508,FALSE,,201678,902120
1860000,0.000206181,0.0124533,1.11E-05,1.11E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCF_014203605.1 Planomonospora venezuelensis strain=CECT 3303, ASM1420360v1",ab73868ecb9cf76b87cd6c6ae008ecd8,0.231631382,100000,6883,7004320000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.667556502,0.932722079,0.80013929,0.932722079,FALSE,,201688,902120
